"text_code",category_id,"term",weight,frequency,score,"language","create_time"
"107-2_841U0090",10,"健康",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-2_841U0090",11,"水",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-2_841U0090",12,"水",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-2_841U1320",1,"環境",4.0,2,8.0,"CH","2020-05-12 23:39:13"
"107-2_841U1320",2,"環境",2.0,2,4.0,"CH","2020-05-12 23:39:13"
"107-2_841U1320",3,"健康",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-2_841U1320",10,"健康",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-2_841U5270",1,"環境",4.0,1,4.0,"CH","2020-05-12 23:39:13"
"107-2_841U5270",2,"環境",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-2_841U5270",6,"衛生",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-2_841U5270",8,"工作",4.0,1,4.0,"CH","2020-05-12 23:39:13"
"107-2_841U5270",9,"衛生",3.0,1,3.0,"CH","2020-05-12 23:39:13"
"107-2_841U5340",3,"疾病",2.0,2,4.0,"CH","2020-05-12 23:39:13"
"107-2_841U5340",3,"健康",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-2_841U5340",6,"衛生",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-2_841U5340",8,"工作",4.0,1,4.0,"CH","2020-05-12 23:39:13"
"107-2_841U5340",8,"職業病",7.0,3,21.0,"CH","2020-05-12 23:39:13"
"107-2_841U5340",9,"衛生",3.0,1,3.0,"CH","2020-05-12 23:39:13"
"107-2_841U5340",10,"健康",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-2_841U5480",1,"環境",4.0,5,20.0,"CH","2020-05-12 23:39:13"
"107-2_841U5480",2,"肥胖",1.0,2,2.0,"CH","2020-05-12 23:39:13"
"107-2_841U5480",2,"發育不良",5.0,1,5.0,"CH","2020-05-12 23:39:13"
"107-2_841U5480",2,"遺傳學",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-2_841U5480",2,"營養",2.0,3,6.0,"CH","2020-05-12 23:39:13"
"107-2_841U5480",2,"環境",2.0,5,10.0,"CH","2020-05-12 23:39:13"
"107-2_841U5480",3,"死亡",1.0,2,2.0,"CH","2020-05-12 23:39:13"
"107-2_841U5480",3,"死亡率",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-2_841U5480",3,"疾病",2.0,17,34.0,"CH","2020-05-12 23:39:13"
"107-2_841U5480",3,"健康",2.0,6,12.0,"CH","2020-05-12 23:39:13"
"107-2_841U5480",6,"衛生",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-2_841U5480",7,"風",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-2_841U5480",8,"社會",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-2_841U5480",8,"經濟",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-2_841U5480",9,"合作",1.0,2,2.0,"CH","2020-05-12 23:39:13"
"107-2_841U5480",9,"社會",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-2_841U5480",9,"研究",2.0,5,10.0,"CH","2020-05-12 23:39:13"
"107-2_841U5480",9,"衛生",3.0,1,3.0,"CH","2020-05-12 23:39:13"
"107-2_841U5480",10,"社會",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-2_841U5480",10,"健康",1.0,6,6.0,"CH","2020-05-12 23:39:13"
"107-2_841U5480",10,"經濟",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-2_841U5480",12,"生命週期",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-2_841U5540",1,"環境",4.0,10,40.0,"CH","2020-05-12 23:39:13"
"107-2_841U5540",2,"環境",2.0,10,20.0,"CH","2020-05-12 23:39:13"
"107-2_841U5540",6,"衛生",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-2_841U5540",8,"工作",4.0,1,4.0,"CH","2020-05-12 23:39:13"
"107-2_841U5540",8,"工業衛生",8.0,1,8.0,"CH","2020-05-12 23:39:13"
"107-2_841U5540",9,"技術",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-2_841U5540",9,"衛生",3.0,1,3.0,"CH","2020-05-12 23:39:13"
"107-2_841U5760",9,"研究",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-2_841U5760",1,"平等",5.0,3,15.0,"CH","2020-05-12 23:39:13"
"107-2_841U5760",1,"環境",4.0,1,4.0,"CH","2020-05-12 23:39:13"
"107-2_841U5760",2,"環境",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-2_841U5760",3,"健康",2.0,6,12.0,"CH","2020-05-12 23:39:13"
"107-2_841U5760",5,"平等",5.0,3,15.0,"CH","2020-05-12 23:39:13"
"107-2_841U5760",8,"工作",4.0,1,4.0,"CH","2020-05-12 23:39:13"
"107-2_841U5760",8,"社會",1.0,2,2.0,"CH","2020-05-12 23:39:13"
"107-2_841U5760",9,"社會",2.0,2,4.0,"CH","2020-05-12 23:39:13"
"107-2_841U5760",10,"不平等",6.0,2,12.0,"CH","2020-05-12 23:39:13"
"107-2_841U5760",10,"平等",2.0,3,6.0,"CH","2020-05-12 23:39:13"
"107-2_841U5760",10,"社會",1.0,2,2.0,"CH","2020-05-12 23:39:13"
"107-2_841U5760",10,"健康",1.0,6,6.0,"CH","2020-05-12 23:39:13"
"107-2_841U5760",11,"人口",7.0,2,14.0,"CH","2020-05-12 23:39:13"
"107-2_841U5790",1,"環境",4.0,1,4.0,"CH","2020-05-12 23:39:13"
"107-2_841U5790",2,"環境",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-2_841U5790",7,"風",2.0,4,8.0,"CH","2020-05-12 23:39:13"
"107-2_841U5790",9,"技術",2.0,8,16.0,"CH","2020-05-12 23:39:13"
"107-2_841U5930",1,"環境",4.0,2,8.0,"CH","2020-05-12 23:39:13"
"107-2_841U5930",2,"環境",2.0,2,4.0,"CH","2020-05-12 23:39:13"
"107-2_841U5930",9,"研究",2.0,6,12.0,"CH","2020-05-12 23:39:13"
"107-2_841U5940",3,"WHO",5.0,1,5.0,"CH","2020-05-12 23:39:13"
"107-2_841U5990",1,"環境",4.0,3,12.0,"CH","2020-05-12 23:39:13"
"107-2_841U5990",2,"環境",2.0,3,6.0,"CH","2020-05-12 23:39:13"
"107-2_841U5990",3,"空氣品質",5.0,1,5.0,"CH","2020-05-12 23:39:13"
"107-2_841U5990",3,"健康",2.0,2,4.0,"CH","2020-05-12 23:39:13"
"107-2_841U5990",6,"水",4.0,1,4.0,"CH","2020-05-12 23:39:13"
"107-2_841U5990",6,"衛生",2.0,3,6.0,"CH","2020-05-12 23:39:13"
"107-2_841U5990",7,"風",2.0,2,4.0,"CH","2020-05-12 23:39:13"
"107-2_841U5990",9,"衛生",3.0,3,9.0,"CH","2020-05-12 23:39:13"
"107-2_841U5990",10,"健康",1.0,2,2.0,"CH","2020-05-12 23:39:13"
"107-2_841U5990",11,"水",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-2_841U5990",11,"社區",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-2_841U5990",11,"空氣品質",5.0,1,5.0,"CH","2020-05-12 23:39:13"
"107-2_841U5990",11,"室內空氣品質",6.0,1,6.0,"CH","2020-05-12 23:39:13"
"107-2_841U5990",12,"水",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-2_841U5990",12,"空氣品質",6.0,1,6.0,"CH","2020-05-12 23:39:13"
"107-2_841U5990",15,"微生物",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-2_844D1010",3,"WHO",5.0,1,5.0,"CH","2020-05-12 23:39:13"
"107-2_844D1010",3,"WHO",5.0,1,5.0,"CH","2020-05-12 23:39:13"
"107-2_844D1080",1,"環境",4.0,4,16.0,"CH","2020-05-12 23:39:13"
"107-2_844D1080",2,"環境",2.0,4,8.0,"CH","2020-05-12 23:39:13"
"107-2_844D1080",6,"衛生",2.0,6,12.0,"CH","2020-05-12 23:39:13"
"107-2_844D1080",6,"環境衛生",3.0,1,3.0,"CH","2020-05-12 23:39:13"
"107-2_844D1080",8,"工業衛生",8.0,2,16.0,"CH","2020-05-12 23:39:13"
"107-2_844D1080",8,"職業醫學",8.0,2,16.0,"CH","2020-05-12 23:39:13"
"107-2_844D1080",9,"研究",2.0,8,16.0,"CH","2020-05-12 23:39:13"
"107-2_844D1080",9,"衛生",3.0,6,18.0,"CH","2020-05-12 23:39:13"
"107-2_844D1090",1,"環境",4.0,2,8.0,"CH","2020-05-12 23:39:13"
"107-2_844D1090",2,"環境",2.0,2,4.0,"CH","2020-05-12 23:39:13"
"107-2_844D1090",6,"衛生",2.0,2,4.0,"CH","2020-05-12 23:39:13"
"107-2_844D1090",6,"環境衛生",3.0,2,6.0,"CH","2020-05-12 23:39:13"
"107-2_844D1090",9,"研究",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-2_844D1090",9,"衛生",3.0,2,6.0,"CH","2020-05-12 23:39:13"
"107-2_844M1200",1,"環境",4.0,6,24.0,"CH","2020-05-12 23:39:13"
"107-2_844M1200",2,"環境",2.0,6,12.0,"CH","2020-05-12 23:39:13"
"107-2_844M1270",1,"環境",4.0,9,36.0,"CH","2020-05-12 23:39:13"
"107-2_844M1270",2,"環境",2.0,9,18.0,"CH","2020-05-12 23:39:13"
"107-2_844M1270",3,"健康",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-2_844M1270",6,"衛生",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-2_844M1270",6,"環境衛生",3.0,1,3.0,"CH","2020-05-12 23:39:13"
"107-2_844M1270",7,"風",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-2_844M1270",9,"技術",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-2_844M1270",9,"研究",2.0,2,4.0,"CH","2020-05-12 23:39:13"
"107-2_844M1270",9,"衛生",3.0,1,3.0,"CH","2020-05-12 23:39:13"
"107-2_844M1270",10,"健康",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-2_844M1270",15,"微生物",1.0,10,10.0,"CH","2020-05-12 23:39:13"
"107-2_844M1290",9,"研究",2.0,6,12.0,"CH","2020-05-12 23:39:13"
"107-2_844M1320",1,"環境",4.0,1,4.0,"CH","2020-05-12 23:39:13"
"107-2_844M1320",2,"環境",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-2_844M1320",9,"技術",2.0,2,4.0,"CH","2020-05-12 23:39:13"
"107-2_844M1320",9,"研究",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-2_844M1320",9,"資料庫",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-2_844M1350",1,"環境",4.0,3,12.0,"CH","2020-05-12 23:39:13"
"107-2_844M1350",2,"環境",2.0,3,6.0,"CH","2020-05-12 23:39:13"
"107-2_844M1350",9,"研究",2.0,3,6.0,"CH","2020-05-12 23:39:13"
"107-2_844M1390",2,"食品安全",5.0,2,10.0,"CH","2020-05-12 23:39:13"
"107-2_844M1390",6,"污染",3.0,1,3.0,"CH","2020-05-12 23:39:13"
"107-2_844M1390",9,"技術",2.0,3,6.0,"CH","2020-05-12 23:39:13"
"107-2_844M1390",9,"資料庫",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-2_844M1390",11,"污染",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-2_844M1390",13,"污染",5.0,1,5.0,"CH","2020-05-12 23:39:13"
"107-2_844M1390",15,"動物",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-2_844U1150",3,"疾病",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-2_844U1150",3,"傳染病",4.0,1,4.0,"CH","2020-05-12 23:39:13"
"107-2_844U1150",3,"瘧疾",4.0,1,4.0,"CH","2020-05-12 23:39:13"
"107-2_844U1150",15,"動物",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-2_844U1160",1,"資源",3.0,2,6.0,"CH","2020-05-12 23:39:13"
"107-2_844U1160",1,"環境",4.0,2,8.0,"CH","2020-05-12 23:39:13"
"107-2_844U1160",2,"環境",2.0,2,4.0,"CH","2020-05-12 23:39:13"
"107-2_844U1160",3,"水污染",8.0,1,8.0,"CH","2020-05-12 23:39:13"
"107-2_844U1160",3,"健康",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-2_844U1160",6,"水",4.0,11,44.0,"CH","2020-05-12 23:39:13"
"107-2_844U1160",6,"水污染",5.0,1,5.0,"CH","2020-05-12 23:39:13"
"107-2_844U1160",6,"水處理",3.0,2,6.0,"CH","2020-05-12 23:39:13"
"107-2_844U1160",6,"水資源",5.0,2,10.0,"CH","2020-05-12 23:39:13"
"107-2_844U1160",6,"水質",3.0,1,3.0,"CH","2020-05-12 23:39:13"
"107-2_844U1160",6,"用水",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-2_844U1160",6,"污染",3.0,1,3.0,"CH","2020-05-12 23:39:13"
"107-2_844U1160",6,"飲用水",3.0,1,3.0,"CH","2020-05-12 23:39:13"
"107-2_844U1160",6,"廢水",3.0,1,3.0,"CH","2020-05-12 23:39:13"
"107-2_844U1160",6,"廢水處理",6.0,1,6.0,"CH","2020-05-12 23:39:13"
"107-2_844U1160",9,"水資源",7.0,2,14.0,"CH","2020-05-12 23:39:13"
"107-2_844U1160",10,"健康",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-2_844U1160",11,"水",1.0,11,11.0,"CH","2020-05-12 23:39:13"
"107-2_844U1160",11,"污染",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-2_844U1160",12,"水",2.0,11,22.0,"CH","2020-05-12 23:39:13"
"107-2_844U1160",12,"水污染",5.0,1,5.0,"CH","2020-05-12 23:39:13"
"107-2_844U1160",13,"污染",5.0,1,5.0,"CH","2020-05-12 23:39:13"
"107-2_844U1350",3,"傳染病",4.0,2,8.0,"CH","2020-05-12 23:39:13"
"107-2_844U1350",9,"技術",2.0,2,4.0,"CH","2020-05-12 23:39:13"
"107-2_844U1360",3,"健康",2.0,6,12.0,"CH","2020-05-12 23:39:13"
"107-2_844U1360",9,"研究",2.0,2,4.0,"CH","2020-05-12 23:39:13"
"107-2_844U1360",10,"健康",1.0,6,6.0,"CH","2020-05-12 23:39:13"
"107-2_847M0020",1,"環境",4.0,1,4.0,"CH","2020-05-12 23:39:13"
"107-2_847M0020",2,"環境",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-2_847M0020",3,"健康",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-2_847M0020",6,"衛生",2.0,2,4.0,"CH","2020-05-12 23:39:13"
"107-2_847M0020",9,"研究",2.0,5,10.0,"CH","2020-05-12 23:39:13"
"107-2_847M0020",9,"衛生",3.0,2,6.0,"CH","2020-05-12 23:39:13"
"107-2_847M0020",10,"健康",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-2_847M0080",6,"衛生",2.0,4,8.0,"CH","2020-05-12 23:39:13"
"107-2_847M0080",8,"工作",4.0,1,4.0,"CH","2020-05-12 23:39:13"
"107-2_847M0080",9,"研究",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-2_847M0080",9,"衛生",3.0,4,12.0,"CH","2020-05-12 23:39:13"
"107-2_847M0080",3,"WHO",5.0,1,5.0,"CH","2020-05-12 23:39:13"
"107-2_847M0090",6,"衛生",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-2_847M0090",9,"技術",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-2_847M0090",9,"衛生",3.0,1,3.0,"CH","2020-05-12 23:39:13"
"107-2_847U0120",1,"福利",4.0,1,4.0,"CH","2020-05-12 23:39:13"
"107-2_847U0120",2,"營養",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-2_847U0120",3,"死亡",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-2_847U0120",3,"健康",2.0,6,12.0,"CH","2020-05-12 23:39:13"
"107-2_847U0120",6,"衛生",2.0,4,8.0,"CH","2020-05-12 23:39:13"
"107-2_847U0120",8,"工作",4.0,1,4.0,"CH","2020-05-12 23:39:13"
"107-2_847U0120",8,"社會",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-2_847U0120",9,"社會",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-2_847U0120",9,"研究",2.0,4,8.0,"CH","2020-05-12 23:39:13"
"107-2_847U0120",9,"資料庫",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-2_847U0120",9,"衛生",3.0,4,12.0,"CH","2020-05-12 23:39:13"
"107-2_847U0120",10,"社會",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-2_847U0120",10,"健康",1.0,6,6.0,"CH","2020-05-12 23:39:13"
"107-2_847U0120",15,"保護",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-2_848D0040",9,"研究",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-2_848D0060_01",9,"研究",2.0,2,4.0,"CH","2020-05-12 23:39:13"
"107-2_848D0060_09",9,"研究",2.0,2,4.0,"CH","2020-05-12 23:39:13"
"107-2_848D0060_12",9,"研究",2.0,4,8.0,"CH","2020-05-12 23:39:13"
"107-2_848D1030",3,"WHO",5.0,1,5.0,"CH","2020-05-12 23:39:13"
"107-2_848D1030",3,"健康",2.0,6,12.0,"CH","2020-05-12 23:39:13"
"107-2_848D1030",8,"經濟",1.0,4,4.0,"CH","2020-05-12 23:39:13"
"107-2_848D1030",9,"研究",2.0,2,4.0,"CH","2020-05-12 23:39:13"
"107-2_848D1030",10,"健康",1.0,6,6.0,"CH","2020-05-12 23:39:13"
"107-2_848D1030",10,"經濟",1.0,4,4.0,"CH","2020-05-12 23:39:13"
"107-2_848M0070",3,"全民健康",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-2_848M0070",3,"健康",2.0,5,10.0,"CH","2020-05-12 23:39:13"
"107-2_848M0070",10,"健康",1.0,5,5.0,"CH","2020-05-12 23:39:13"
"107-2_848M0080",3,"健康",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-2_848M0080",3,"健康服務",4.0,1,4.0,"CH","2020-05-12 23:39:13"
"107-2_848M0080",7,"風",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-2_848M0080",9,"研究",2.0,3,6.0,"CH","2020-05-12 23:39:13"
"107-2_848M0080",10,"健康",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-2_848M0140",3,"健康",2.0,5,10.0,"CH","2020-05-12 23:39:13"
"107-2_848M0140",10,"健康",1.0,5,5.0,"CH","2020-05-12 23:39:13"
"107-2_848M0170",3,"健康",2.0,3,6.0,"CH","2020-05-12 23:39:13"
"107-2_848M0170",6,"衛生",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-2_848M0170",9,"衛生",3.0,1,3.0,"CH","2020-05-12 23:39:13"
"107-2_848M0170",10,"健康",1.0,3,3.0,"CH","2020-05-12 23:39:13"
"107-2_848M0230",5,"開發",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-2_848M0230",15,"種類",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-2_848M0230",16,"開發",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-2_848M0250",3,"健康",2.0,2,4.0,"CH","2020-05-12 23:39:13"
"107-2_848M0250",3,"健康服務",4.0,1,4.0,"CH","2020-05-12 23:39:13"
"107-2_848M0250",7,"風",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-2_848M0250",10,"健康",1.0,2,2.0,"CH","2020-05-12 23:39:13"
"107-2_848M0250",16,"機構",1.0,2,2.0,"CH","2020-05-12 23:39:13"
"107-2_848M0260",3,"健康",2.0,4,8.0,"CH","2020-05-12 23:39:13"
"107-2_848M0260",8,"企業",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-2_848M0260",9,"企業",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-2_848M0260",10,"健康",1.0,4,4.0,"CH","2020-05-12 23:39:13"
"107-2_848M0260",12,"企業",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-2_848M0260",16,"機構",1.0,3,3.0,"CH","2020-05-12 23:39:13"
"107-2_848M0290",3,"健康",2.0,3,6.0,"CH","2020-05-12 23:39:13"
"107-2_848M0290",3,"健康服務",4.0,2,8.0,"CH","2020-05-12 23:39:13"
"107-2_848M0290",4,"學習成果",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-2_848M0290",9,"研究",2.0,8,16.0,"CH","2020-05-12 23:39:13"
"107-2_848M0290",10,"健康",1.0,3,3.0,"CH","2020-05-12 23:39:13"
"107-2_848M0300",3,"健康",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-2_848M0300",8,"社會",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-2_848M0300",9,"社會",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-2_848M0300",10,"社會",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-2_848M0300",10,"健康",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-2_848M0300",11,"人口",7.0,1,7.0,"CH","2020-05-12 23:39:13"
"107-2_848M1080",1,"平等",5.0,1,5.0,"CH","2020-05-12 23:39:13"
"107-2_848M1080",3,"疾病",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-2_848M1080",3,"健康",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-2_848M1080",5,"平等",5.0,1,5.0,"CH","2020-05-12 23:39:13"
"107-2_848M1080",6,"衛生",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-2_848M1080",8,"社會",1.0,9,9.0,"CH","2020-05-12 23:39:13"
"107-2_848M1080",9,"社會",2.0,9,18.0,"CH","2020-05-12 23:39:13"
"107-2_848M1080",9,"研究",2.0,4,8.0,"CH","2020-05-12 23:39:13"
"107-2_848M1080",9,"衛生",3.0,1,3.0,"CH","2020-05-12 23:39:13"
"107-2_848M1080",10,"不平等",6.0,1,6.0,"CH","2020-05-12 23:39:13"
"107-2_848M1080",10,"平等",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-2_848M1080",10,"社會",1.0,9,9.0,"CH","2020-05-12 23:39:13"
"107-2_848M1080",10,"健康",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-2_848M2180",3,"健康",2.0,4,8.0,"CH","2020-05-12 23:39:13"
"107-2_848M2180",10,"健康",1.0,4,4.0,"CH","2020-05-12 23:39:13"
"107-2_848M2240",9,"研究",2.0,3,6.0,"CH","2020-05-12 23:39:13"
"107-2_848M2240",16,"機構",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-2_848M2290",1,"環境",4.0,1,4.0,"CH","2020-05-12 23:39:13"
"107-2_848M2290",2,"環境",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-2_848M2290",6,"衛生",2.0,2,4.0,"CH","2020-05-12 23:39:13"
"107-2_848M2290",9,"衛生",3.0,2,6.0,"CH","2020-05-12 23:39:13"
"107-2_848M2290",16,"機構",1.0,6,6.0,"CH","2020-05-12 23:39:13"
"107-2_848M2420",3,"健康",2.0,4,8.0,"CH","2020-05-12 23:39:13"
"107-2_848M2420",9,"技術",2.0,2,4.0,"CH","2020-05-12 23:39:13"
"107-2_848M2420",10,"健康",1.0,4,4.0,"CH","2020-05-12 23:39:13"
"107-2_848M2440",3,"健康",2.0,8,16.0,"CH","2020-05-12 23:39:13"
"107-2_848M2440",10,"健康",1.0,8,8.0,"CH","2020-05-12 23:39:13"
"107-2_848M2440",16,"機構",1.0,2,2.0,"CH","2020-05-12 23:39:13"
"107-2_848M2460",5,"開發",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-2_848M2460",9,"研究",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-2_848M2460",16,"開發",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-2_848U1100",1,"資源",3.0,2,6.0,"CH","2020-05-12 23:39:13"
"107-2_848U1100",3,"健康",2.0,7,14.0,"CH","2020-05-12 23:39:13"
"107-2_848U1100",3,"健康服務",4.0,1,4.0,"CH","2020-05-12 23:39:13"
"107-2_848U1100",6,"衛生",2.0,5,10.0,"CH","2020-05-12 23:39:13"
"107-2_848U1100",8,"社會",1.0,5,5.0,"CH","2020-05-12 23:39:13"
"107-2_848U1100",9,"社會",2.0,5,10.0,"CH","2020-05-12 23:39:13"
"107-2_848U1100",9,"研究",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-2_848U1100",9,"衛生",3.0,5,15.0,"CH","2020-05-12 23:39:13"
"107-2_848U1100",10,"社會",1.0,5,5.0,"CH","2020-05-12 23:39:13"
"107-2_848U1100",10,"健康",1.0,7,7.0,"CH","2020-05-12 23:39:13"
"107-2_848U1100",16,"機構",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-2_848U1130",1,"福利",4.0,1,4.0,"CH","2020-05-12 23:39:13"
"107-2_848U1130",1,"福利國家",5.0,1,5.0,"CH","2020-05-12 23:39:13"
"107-2_848U1130",3,"健康",2.0,6,12.0,"CH","2020-05-12 23:39:13"
"107-2_848U1130",6,"衛生",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-2_848U1130",8,"工作",4.0,3,12.0,"CH","2020-05-12 23:39:13"
"107-2_848U1130",8,"社會",1.0,3,3.0,"CH","2020-05-12 23:39:13"
"107-2_848U1130",8,"職業醫學",8.0,1,8.0,"CH","2020-05-12 23:39:13"
"107-2_848U1130",9,"社會",2.0,3,6.0,"CH","2020-05-12 23:39:13"
"107-2_848U1130",9,"衛生",3.0,1,3.0,"CH","2020-05-12 23:39:13"
"107-2_848U1130",10,"社會",1.0,3,3.0,"CH","2020-05-12 23:39:13"
"107-2_848U1130",10,"健康",1.0,6,6.0,"CH","2020-05-12 23:39:13"
"107-2_848U1130",15,"保護",2.0,2,4.0,"CH","2020-05-12 23:39:13"
"107-2_848U1150",3,"健康",2.0,3,6.0,"CH","2020-05-12 23:39:13"
"107-2_848U1150",8,"文化",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-2_848U1150",9,"研究",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-2_848U1150",10,"文化",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-2_848U1150",10,"健康",1.0,3,3.0,"CH","2020-05-12 23:39:13"
"107-2_848U2050",3,"健康",2.0,8,16.0,"CH","2020-05-12 23:39:13"
"107-2_848U2050",3,"健康服務",4.0,2,8.0,"CH","2020-05-12 23:39:13"
"107-2_848U2050",8,"保險",1.0,6,6.0,"CH","2020-05-12 23:39:13"
"107-2_848U2050",10,"健康",1.0,8,8.0,"CH","2020-05-12 23:39:13"
"107-2_849D0040",4,"素養",5.0,1,5.0,"CH","2020-05-12 23:39:13"
"107-2_849D0040",7,"風",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-2_849D0040",9,"研究",2.0,5,10.0,"CH","2020-05-12 23:39:13"
"107-2_849D0050",4,"素養",5.0,1,5.0,"CH","2020-05-12 23:39:13"
"107-2_849D0050",7,"風",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-2_849D0050",9,"研究",2.0,5,10.0,"CH","2020-05-12 23:39:13"
"107-2_849D0060",3,"傳染病",4.0,1,4.0,"CH","2020-05-12 23:39:13"
"107-2_849D0060",9,"研究",2.0,3,6.0,"CH","2020-05-12 23:39:13"
"107-2_849D0210",9,"研究",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-2_849D0240",3,"醫學研究",3.0,1,3.0,"CH","2020-05-12 23:39:13"
"107-2_849D0240",6,"衛生",2.0,1,2.0,"CH","2020-05-12 23:39:13"
